dataset,cell_count,organ_iri,organ,consortium,tissue_provider
https://entity.api.sennetconsortium.org/entities/7dba24543a685c031e45c70e19c31c80,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/17c17573609ed7ce808b445498973caf,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/1b3e8b903d5b0e544ddea6378d1bbc09,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f1c1de1f98bba82137fbbd49c1b2c1aa,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/5c84695966a97c0b2e7483ee6840f944,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/0561b6af81d9850c105e53a2ff8f053e,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/a4ab831df5aa268a7cc02a39bd2c400f,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/54b25fd8834550ea899f6639787956fe,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e408f3673a3e17201bcf6beed82dbb89,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/3b39a953c1cd93909d877dbeeb223ddd,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/1f287ff9139a03ec25fdfe5ffbfd157d,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/33f31282960ce31f387c00518aeab2bb,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/f4b7052392f387b840adde02dec32bd2,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/0062cd0273622888946fb4160930e69d,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/40e468d903a0c3cd970b0c67cbc03eb2,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/64a051df146beb1d533aca67598873d2,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/79d905e115e736b56a0e68132d85526b,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/864f692795aa407af682f03d07cc4855,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/8f37be92f6e195ffa7cc16e5710c2116,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/e9c08666f1346fdb75171a6eca323dd3,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://entity.api.sennetconsortium.org/entities/628989f0db78bd29b42b86134e39913d,,http://purl.obolibrary.org/obo/UBERON_0000948,heart,SenNet,TMC - University of Pittsburgh
https://doi.org/10.1016/j.cell.2022.12.028#CRC01051,603497,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01064,582209,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01074,573396,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01084,570522,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01052,564983,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01097,563326,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01086,559297,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01102,557363,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01034,553589,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01078,552656,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01106,544227,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01049,529188,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01091,511304,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01054,508839,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01050,505952,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01069,499890,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01059,484964,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01002,483936,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01007,468159,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01039,464039,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01029,442126,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01014,427104,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01025,414100,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01020,407394,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://doi.org/10.1016/j.cell.2022.12.028#CRC01044,386081,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,Harvard University
https://entity.api.hubmapconsortium.org/entities/4ea2c240173bda1bd799b0f17e55a96d,77354,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/763635933fb185b0174ea09273b36583,72748,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/7500e7f02589f4b4e55641f09723c3de,58349,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/fa789beae7f1a0ad9947de50c329e3db,51593,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/3480cd404d4bacd7bb8d21be8de12c6c,51294,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/2958cd11dad5ee8bcf7bf8d4b3e4a128,43783,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/8eeca1a98041348bb14fd652b766661e,40551,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/4887c97a8f862dfd0927fca83772da67,38371,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/61e800af49715fa70ec90a7c53f3c389,37213,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/9b18ca7a4c869239ddf80f0dbae7438d,34642,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/98d54824c0eb9843865dfc3a53b4cff4,33793,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/3f3fc7fbd6c9ddffd3cd96e07b946252,33281,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/efaecdc1565274900386733cf1661ca6,31751,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/ec8f9880b5dda90c3c6017ba670097a9,31283,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/5b8a17e92defe510fa91b3a97a728831,30547,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/e3b831b46c84bc66e88fa410cf89dc2d,27784,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/96f5c73df89d553cda6547b508aee854,25403,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/e6fd525b837f4cf736c8af830f4f750f,25063,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/59f7fa785f9dbd46f45758e22454e912,24585,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/a702c94500a2f737b722e34f6df7e7dd,24158,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/c8ee4bd8f052b50fab2e9e9365793374,22961,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/a0946b9a99b0940c5e9eb7587deafee5,22279,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/c5334b682758b141c481f87ae010b537,21232,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/cf25bdcd6bae8045f6b88bb3c9a32207,21201,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/9e28cdbdb5bc5b3cf7299f13635eebc9,20504,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/9d85dec83a12ae900c5b7603cb74d6ca,20382,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/699e1e0966bf3bc53e8a114eff9c75d0,20379,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/aabf05e28a70e7da1fc2558d9a2d82af,19612,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/9308dab31ff0b18325f79a671cd6d833,18086,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/52ef1c33a11494b43d8979e0e6057caa,17312,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/b6f3dd854f9826cad29a2f63261e3a54,14924,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/153b0fe8575ff1a17768319ba6dbaa5c,14230,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/d1d10cfa18d059a96365998fe6406ca9,13691,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$ascending%20colon,13134,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HCA,Tabula Sapiens
https://entity.api.hubmapconsortium.org/entities/cd0ad2f9ed2f896e682ecacfbdac01ab,13116,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/87e85403e3f7a946fc40bdcf5cba8360,12010,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/0a0eb095c8e7f7c890da20184d7527cb,11993,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/69d175d24b6b3997cc99fa6531a5fbce,11992,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/061b6c8f8e76f9be125f0f93e7734642,11985,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/4a535055190943788c69d672ba1c8a71,11902,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/a5729f859fc944c76f77fc74a1710e3b,11851,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/2eca1430db3b9a4129bff717925fe932,10843,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/ff5d0d740fea8963e91f2e35c0a85596,10600,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/0b0ef5c2b8786644f0b6bdef1c1d7a4f,10183,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/abcc3410656bc854cf5e0abdee3de738,10147,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/7edbff53248f2a2c8e74f5f955681734,10060,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/baf7cfd920bea2bbc0b6cd7d00ec1789,9180,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/39d51c436734e5750bf84553ef7eaf85,8863,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/f3256b912f001d1b58877100b96e38a2,8799,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/9b03c4c79ef7bcd1e8992cd50ed3f482,8666,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/4e9a64e657cca28ad36bd2c62693b6e0,8597,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/67d7b5a3fb4f64a1f714d4369fdedc16,8579,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/3e1d2641c370e6d6c47ff51d34fe5a58,8295,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/8ccdee5587a477c482be2e6e19dddf7a,7983,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/ba3081716f3fa98a1670b0864c5115ff,7692,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/5d333ab22f05d83c6a5ba4848a50b058,7292,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$sigmoid%20colon,6696,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HCA,Tabula Sapiens
https://entity.api.hubmapconsortium.org/entities/3e6bdf82a2c9fb71ee98dff673b505af,6530,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/be9a0e3119ea00dc156eff7ca346f46e,6478,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/71719ade6924098f772d4063541a50f3,6348,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/f2647d9533956fdb12da6b1fc6254441,6215,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/04968c1fe0149ee367b0e53af55763e4,6045,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/98c1bc0a44802108a6dcf8ce281628a7,5829,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://entity.api.hubmapconsortium.org/entities/b1a0bb5adb99161eb40f977358187c6d,5417,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HuBMAP,TMC-Stanford
https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP2$sigmoid%20colon,5034,http://purl.obolibrary.org/obo/UBERON_0000059,large intestine,HCA,Tabula Sapiens
